繁體	简体	音標	註釋	聲	韻	調							
冊	册	t͡sʰɐ̝˧		t͡sʰ	ɐ̝	˧							
柵	栅	t͡sʰɐ̝˧		t͡sʰ	ɐ̝	˧							
膈	膈	kɐ̝˧		k	ɐ̝	˧							
膈	膈	ke̞˦˨	白讀：～逆	k	e̞	˦˨							
搹	搹	kɐ̝˧		k	ɐ̝	˧							
鬲	鬲	kɐ̝˧		k	ɐ̝	˧							
槅	槅	kɐ̝˧		k	ɐ̝	˧							
諽	諽	kɐ̝˧		k	ɐ̝	˧							
䪂	䪂	kɐ̝˧		k	ɐ̝	˧							
䨣	䨣	kɐ̝˧		k	ɐ̝	˧							
嗝	嗝	kɐ̝˧		k	ɐ̝	˧							
革	革	kɐ̝˧		k	ɐ̝	˧							
隔	隔	kɐ̝˧		k	ɐ̝	˧							
閡	阂	xɐ̝˧		x	ɐ̝	˧							
核	核	xɐ̝˧		x	ɐ̝	˧							
覈	核	xɐ̝˧		x	ɐ̝	˧							
䃒	䃒	xɐ̝˧		x	ɐ̝	˧							
翮	翮	xɐ̝˧		x	ɐ̝	˧							
㮝	㮝	xɐ̝˧		x	ɐ̝	˧							
滆	滆	xɐ̝˧		x	ɐ̝	˧							
蒚	蒚	xɐ̝˧		x	ɐ̝	˧							
嚄	嚄	xwɐ̝˧		x	wɐ̝	˧							
謋	謋	xwɐ̝˧		x	wɐ̝	˧							
漷	漷	xwɐ̝˧		x	wɐ̝	˧							
砉	砉	xwɐ̝˧		x	wɐ̝	˧							
湱	湱	xwɐ̝˧		x	wɐ̝	˧							
嫿	婳	xwɐ̝˧		x	wɐ̝	˧							
鱯	鳠	xwɐ̝˧		x	wɐ̝	˧							
矱	矱	xwɐ̝˧		x	wɐ̝	˧							
彠	彠	xwɐ̝˧		x	wɐ̝	˧							
㗲	㗲	xwɐ̝˧		x	wɐ̝	˧							
咟	咟	xwɐ̝˧		x	wɐ̝	˧							
劃	划	xwɑ˧	作動詞，如：～龍船，～不著	x	wɑ	˧							
獲	获	xwɐ̝˧		x	wɐ̝	˧							
剨	剨	xwɐ̝˧		x	wɐ̝	˧							
㦎	㦎	xwɐ̝˧		x	wɐ̝	˧							
掝	掝	xwɐ̝˧		x	wɐ̝	˧							
㖪	㖪	xwɐ̝˧		x	wɐ̝	˧							
礊	礊	xwɐ̝˧		x	wɐ̝	˧							
䐸	䐸	xwɐ̝˧		x	wɐ̝	˧							
焃	焃	xwɐ̝˧		x	wɐ̝	˧							
湱	湱	xwɐ̝˧		x	wɐ̝	˧							
㚜	㚜	xwɐ̝˧		x	wɐ̝	˧							
䦝	䦝	xwɐ̝˧		x	wɐ̝	˧							
䬉	䬉	xwɐ̝˧		x	wɐ̝	˧							
蟈	蝈	kwɐ̝˧		k	wɐ̝	˧							
馘	馘	kwɐ̝˧		k	wɐ̝	˧							
聝	聝	kwɐ̝˧		k	wɐ̝	˧							
幗	帼	kwɐ̝˧		k	wɐ̝	˧							
膕	膕	kwɐ̝˧		k	wɐ̝	˧							
埻	埻	kwɐ̝˧		k	wɐ̝	˧							
摑	掴	kwɐ̝˧		k	wɐ̝	˧							
漍	漍	kwɐ̝˧		k	wɐ̝	˧							
䂸	䂸	kwɐ̝˧		k	wɐ̝	˧							
慖	慖	kwɐ̝˧		k	wɐ̝	˧							
嘓	嘓	kwɐ̝˧		k	wɐ̝	˧							
䬎	䬎	kwɐ̝˧		k	wɐ̝	˧							
讗	讗	kwɐ̝˧	讗嚄疾言	k	wɐ̝	˧							
㶁	㶁	kwɐ̝˧		k	wɐ̝	˧							
虢	虢	kwɐ̝˧		k	wɐ̝	˧							
郭	郭	kwɐ̝˧		k	wɐ̝	˧							
𧾛	𧾛	kwɐ̝˧		k	wɐ̝	˧							
𧾛	𧾛	kwɐ̝˧		k	wɐ̝	˧							
郭	郭	kwɐ̝˧		k	wɐ̝	˧							
𧍕	𧍕	kʰwɐ̝˧		kʰ	wɐ̝	˧							
𠠎	𠠎	kʰwɐ̝˧		kʰ	wɐ̝	˧							
䞰	䞰	t͡swɐ̝˧		t͡s	wɐ̝	˧							
𢷾	𢷾	swɐ̝˧		s	wɐ̝	˧							
䪝	䪝	wɐ̝˧		Ø	wɐ̝	˧							
𥄎	𥄎	t͡ɕʰi̯ɔ˧		t͡ɕʰ	i̯ɔ	˧							
瞁	瞁	ɕi̯ɔ˧		ɕ	i̯ɔ	˧							
𦳮	𦳮	t͡sɔ˧		t͡s	i̯ɔ	˧							
䪝	䪝	jɔ˧		j	i̯ɔ	˧							
㠛	㠛	jɔ˧		j	i̯ɔ	˧							
役	役	jɔ˧		j	i̯ɔ	˧							
䓈	䓈	jɔ˧		j	i̯ɔ	˧							
疫	疫	jɔ˧		j	i̯ɔ	˧							
坄	坄	jɔ˧		j	i̯ɔ	˧							
垼	垼	jɔ˧		j	i̯ɔ	˧							
炈	炈	jɔ˧		j	i̯ɔ	˧							
鈠	鈠	jɔ˧		j	i̯ɔ	˧							
豛	豛	jɔ˧		j	i̯ɔ	˧							
𡩡	𡩡	sɔ˧	生三	s	ɔ	˧							
䞽	䞽	sɔ˧	生三	s	ɔ	˧							
䂹	䂹	sɐ̝˧	生三	s	ɐ̝	˧							
𥻨	𥻨	sɐ̝˧	生三	s	ɐ̝	˧							
䜺	䜺	t͡sʰɐ̝˧	初三	t͡sʰ	ɐ̝	˧							
簎	簎	t͡sʰɐ̝˧	初三	t͡sʰ	ɐ̝	˧							
谻	谻	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
丮	丮	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
撠	撠	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
戟	戟	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
綌	綌	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
郤	郤	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
捇	捇	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
隙	隙	ɕi̯e̞˧		ɕ	i̯e̞	˧							
劇	剧	t͡ɕy˩˧		t͡ɕ	y	˩˧							
㘌	㘌	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
屐	屐	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
虩	虩	ɕi̯e̞˧		ɕ	i̯e̞	˧							
屰	屰	l̃i̯e̞˧		l̃	i̯e̞	˧							
縌	縌	l̃i̯e̞˧		l̃	i̯e̞	˧							
㘙	㘙	l̃i̯e̞˧		l̃	i̯e̞	˧							
𠱘	𠱘	l̃i̯e̞˧		l̃	i̯e̞	˧							
逆	逆	l̃i̯e̞˧		l̃	i̯e̞	˧							
𣝍	𣝍	pi̯e̞˧		p	i̯e̞	˧							
碧	碧	pi̯e̞˧		p	i̯e̞	˧							
璧	璧	pi̯e̞˧		p	i̯e̞	˧							
磧	碛	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
皵	皵	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
洓	洓	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
䟄	䟄	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
嫧	嫧	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
洓	洓	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
踖	踖	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
藉	藉	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
耤	耤	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
塉	塉	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
瘠	瘠	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
膌	膌	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
䣢	䣢	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
簎	簎	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
蹐	蹐	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
踖	踖	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
鰿	鰿	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
鯽	鲫	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
蹟	迹	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
襀	襀	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
庴	庴	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
𧐐	𧐐	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
𪃹	𪃹	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
積	积	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
跡	迹	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
脊	脊	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
籍	籍	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
藉	藉	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
潟	潟	ɕi̯e̞˧		ɕ	i̯e̞	˧							
磶	磶	ɕi̯e̞˧		ɕ	i̯e̞	˧							
舄	舄	ɕi̯e̞˧		ɕ	i̯e̞	˧							
蕮	蕮	ɕi̯e̞˧		ɕ	i̯e̞	˧							
鬄	鬄	ɕi̯e̞˧		ɕ	i̯e̞	˧							
䯜	䯜	ɕi̯e̞˧		ɕ	i̯e̞	˧							
焟	焟	ɕi̯e̞˧		ɕ	i̯e̞	˧							
棤	棤	ɕi̯e̞˧		ɕ	i̯e̞	˧							
昔	昔	ɕi̯e̞˧		ɕ	i̯e̞	˧							
惜	惜	ɕi̯e̞˧		ɕ	i̯e̞	˧							
汐	汐	ɕi̯e̞˧		ɕ	i̯e̞	˧							
蓆	蓆	ɕi̯e̞˧		ɕ	i̯e̞	˧							
穸	穸	ɕi̯e̞˧		ɕ	i̯e̞	˧							
席	席	ɕi̯e̞˧		ɕ	i̯e̞	˧							
夕	夕	ɕi̯e̞˧		ɕ	i̯e̞	˧							
𪐏	𪐏	t͡se̞˧		t͡s	e̞	˧							
擿	擿	t͡se̞˧		t͡s	e̞	˧							
潪	潪	t͡se̞˧		t͡s	e̞	˧							
躑	踯	t͡se̞˧		t͡s	e̞	˧							
擲	掷	t͡se̞˧		t͡s	e̞	˧							
䞠	䞠	t͡se̞˧		t͡s	e̞	˧							
跖	跖	t͡se̞˧		t͡s	e̞	˧							
蹠	蹠	t͡se̞˧		t͡s	e̞	˧							
摭	摭	t͡se̞˧		t͡s	e̞	˧							
墌	墌	t͡se̞˧		t͡s	e̞	˧							
隻	只	t͡szᵚ˧˥		t͡s	zᵚ	˧˥							
炙	炙	t͡se̞˧	理論讀音，實際讀麻韻	t͡s	e̞	˧							
彳	彳	t͡sʰe̞˧		t͡sʰ	e̞	˧							
赤	赤	t͡sʰe̞˧		t͡sʰ	e̞	˧							
𢘛	𢘛	t͡sʰe̞˧		t͡sʰ	e̞	˧							
斥	斥	t͡sʰe̞˧		t͡sʰ	e̞	˧							
尺	尺	t͡sʰe̞˧		t͡sʰ	e̞	˧							
烾	烾	t͡sʰe̞˧		t͡sʰ	e̞	˧							
蚇	蚇	t͡sʰe̞˧		t͡sʰ	e̞	˧							
㡿	㡿	t͡sʰe̞˧		t͡sʰ	e̞	˧							
斥	斥	t͡sʰe̞˧		t͡sʰ	e̞	˧							
㚖	㚖	t͡sʰe̞˧		t͡sʰ	e̞	˧							
睗	睗	se̞˧		s	e̞	˧							
晹	晹	se̞˧		s	e̞	˧							
螫	螫	se̞˧		s	e̞	˧							
㚒	㚒	se̞˧		s	e̞	˧							
䁺	䁺	se̞˧		s	e̞	˧							
冟	冟	se̞˧		s	e̞	˧							
襫	襫	se̞˧		s	e̞	˧							
奭	奭	se̞˧		s	e̞	˧							
適	适	se̞˧		s	e̞	˧							
釋	释	se̞˧		s	e̞	˧							
石	石	se̞˧		s	e̞	˧							
祏	祏	se̞˧		s	e̞	˧							
鉐	鉐	se̞˧		s	e̞	˧							
䄷	䄷	se̞˧		s	e̞	˧							
鼫	鼫	se̞˧		s	e̞	˧							
䲽	䲽	se̞˧		s	e̞	˧							
石	石	se̞˧		s	e̞	˧							
碩	硕	se̞˧	通（石）	s	e̞	˧							
繹	绎	je̞˧		j	i̯e̞	˧							
懌	怿	je̞˧		j	i̯e̞	˧							
弈	弈	je̞˧		j	i̯e̞	˧							
奕	奕	je̞˧		j	i̯e̞	˧							
帟	帟	je̞˧		j	i̯e̞	˧							
斁	斁	je̞˧		j	i̯e̞	˧							
驛	驿	je̞˧		j	i̯e̞	˧							
嶧	峄	je̞˧		j	i̯e̞	˧							
醳	醳	je̞˧		j	i̯e̞	˧							
腋	腋	je̞˧		j	i̯e̞	˧							
掖	掖	je̞˧		j	i̯e̞	˧							
䘸	䘸	je̞˧		j	i̯e̞	˧							
痬	痬	je̞˧		j	i̯e̞	˧							
蜴	蜴	je̞˧		j	i̯e̞	˧							
圛	圛	je̞˧		j	i̯e̞	˧							
襗	襗	je̞˧		j	i̯e̞	˧							
墿	墿	je̞˧		j	i̯e̞	˧							
焲	焲	je̞˧		j	i̯e̞	˧							
㴒	㴒	je̞˧		j	i̯e̞	˧							
燡	燡	je̞˧		j	i̯e̞	˧							
㘁	㘁	je̞˧		j	i̯e̞	˧							
嗌	嗌	je̞˧		j	i̯e̞	˧							
齸	齸	je̞˧		j	i̯e̞	˧							
膉	膉	je̞˧		j	i̯e̞	˧							
燚	燚	je̞˧		j	i̯e̞	˧							
益	益	je̞˧		j	i̯e̞	˧							
亦	亦	je̞˧		j	i̯e̞	˧							
譯	译	je̞˧		j	i̯e̞	˧							
易	易	je̞˧	交易，貿易。	j	i̯e̞	˧							
液	液	ji˩˧		j	i	˩˧							
鷿	鷿	pi̯e̞˧		p	i̯e̞	˧							
甓	甓	pi̯e̞˧		p	i̯e̞	˧							
㱸	㱸	pi̯e̞˧		p	i̯e̞	˧							
鼊	鼊	pi̯e̞˧		p	i̯e̞	˧							
繴	繴	pi̯e̞˧		p	i̯e̞	˧							
綼	綼	pi̯e̞˧		p	i̯e̞	˧							
壁	壁	pi̯e̞˧		p	i̯e̞	˧							
澼	澼	pʰi̯e̞˧		pʰ	i̯e̞	˧							
憵	憵	pʰi̯e̞˧		pʰ	i̯e̞	˧							
䤨	䤨	pʰi̯e̞˧		pʰ	i̯e̞	˧							
霹	霹	pʰi̯e̞˧		pʰ	i̯e̞	˧							
劈	劈	pʰi̯e̞˧		pʰ	i̯e̞	˧							
覛	覛	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
幎	幎	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
幦	幦	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
䮭	䮭	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
鼏	鼏	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
冪	冪	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
汨	汨	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
㵋	㵋	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
漞	漞	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
䖑	䖑	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
蓂	蓂	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
覭	覭	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
䌐	䌐	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
濗	濗	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
塓	塓	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
䈿	䈿	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
覓	觅	mᵇi̯e̞˧		mᵇ	i̯e̞	˧							
滴	滴	ti̯e̞˧		t	i̯e̞	˧							
墑	墑	ti̯e̞˧		t	i̯e̞	˧							
𰖪	𰖪	ti̯e̞˧	~住:趕緊，加快	t	i̯e̞	˧							
嫡	嫡	ti̯e̞˧		t	i̯e̞	˧							
魡	魡	ti̯e̞˧		t	i̯e̞	˧							
啇	啇	ti̯e̞˧		t	i̯e̞	˧							
扚	扚	ti̯e̞˧		t	i̯e̞	˧							
玓	玓	ti̯e̞˧		t	i̯e̞	˧							
樀	樀	ti̯e̞˧		t	i̯e̞	˧							
蹢	蹢	ti̯e̞˧		t	i̯e̞	˧							
鏑	镝	ti̯e̞˧		t	i̯e̞	˧							
馰	馰	ti̯e̞˧		t	i̯e̞	˧							
靮	靮	ti̯e̞˧		t	i̯e̞	˧							
甋	甋	ti̯e̞˧		t	i̯e̞	˧							
的	的	ti̯e̞˧		t	i̯e̞	˧							
逖	逖	tʰi̯e̞˧		tʰ	i̯e̞	˧							
逷	逷	tʰi̯e̞˧		tʰ	i̯e̞	˧							
倜	倜	tʰi̯e̞˧		tʰ	i̯e̞	˧							
趯	趯	tʰi̯e̞˧		tʰ	i̯e̞	˧							
䢰	䢰	tʰi̯e̞˧		tʰ	i̯e̞	˧							
剔	剔	tʰi˧˥	白讀，作動詞	tʰ	i	˧˥							
剔	剔	tʰi̯e̞˧		tʰ	i̯e̞	˧							
惕	惕	tʰi̯e̞˧		tʰ	i̯e̞	˧							
䯜	䯜	tʰi̯e̞˧		tʰ	i̯e̞	˧							
硩	硩	tʰi̯e̞˧		tʰ	i̯e̞	˧							
䚐	䚐	tʰi̯e̞˧		tʰ	i̯e̞	˧							
蓨	蓨	tʰi̯e̞˧		tʰ	i̯e̞	˧							
籊	籊	tʰi̯e̞˧		tʰ	i̯e̞	˧							
悐	悐	tʰi̯e̞˧		tʰ	i̯e̞	˧							
踢	踢	tʰi̯e̞˧		tʰ	i̯e̞	˧							
迪	迪	ti̯e̞˧		t	i̯e̞	˧							
籊	籊	ti̯e̞˧		t	i̯e̞	˧							
翟	翟	ti̯e̞˧	江淮之間謂雉靑質五色皆備曰翟書	t	i̯e̞	˧							
覿	觌	ti̯e̞˧		t	i̯e̞	˧							
糴	糴	ti̯e̞˧		t	i̯e̞	˧							
滌	涤	ti̯e̞˧		t	i̯e̞	˧							
蓧	蓧	ti̯e̞˧		t	i̯e̞	˧							
蔋	菽	ti̯e̞˧		t	i̯e̞	˧							
踧	踧	ti̯e̞˧		t	i̯e̞	˧							
䌦	䌦	ti̯e̞˧		t	i̯e̞	˧							
䵂	䵂	ti̯e̞˧		t	i̯e̞	˧							
樀	樀	ti̯e̞˧		t	i̯e̞	˧							
頔	頔	ti̯e̞˧		t	i̯e̞	˧							
梑	梑	ti̯e̞˧		t	i̯e̞	˧							
䊮	䊮	ti̯e̞˧		t	i̯e̞	˧							
䢮	䢮	ti̯e̞˧		t	i̯e̞	˧							
㹍	㹍	ti̯e̞˧		t	i̯e̞	˧							
苖	苖	ti̯e̞˧		t	i̯e̞	˧							
㣙	㣙	ti̯e̞˧		t	i̯e̞	˧							
狄	狄	ti̯e̞˧		t	i̯e̞	˧							
篴	篴	ti̯e̞˧	通（笛）	t	i̯e̞	˧							
笛	笛	ti̯e̞˧		t	i̯e̞	˧							
敵	敌	ti̯e̞˧		t	i̯e̞	˧							
歒	歒	ti̯e̞˧		t	i̯e̞	˧							
糴	籴	ti̯e̞˧		t	i̯e̞	˧							
虉	虉	l̃i̯e̞˧		l̃	i̯e̞	˧							
鶂	鶂	l̃i̯e̞˧		l̃	i̯e̞	˧							
鷁	鹢	l̃i̯e̞˧		l̃	i̯e̞	˧							
艗	艗	l̃i̯e̞˧		l̃	i̯e̞	˧							
惄	惄	l̃i̯e̞˧		l̃	i̯e̞	˧							
愵	愵	l̃i̯e̞˧		l̃	i̯e̞	˧							
溺	溺	l̃i̯e̞˧		l̃	i̯e̞	˧							
靂	雳	l̃i̯e̞˧		l̃	i̯e̞	˧							
䟐	䟐	l̃i̯e̞˧		l̃	i̯e̞	˧							
酈	郦	l̃i̯e̞˧	縣名在南陽亦姓又力知切	l̃	i̯e̞	˧							
癧	疬	l̃i̯e̞˧		l̃	i̯e̞	˧							
轢	轹	l̃i̯e̞˧		l̃	i̯e̞	˧							
鎘	镉	kɐ̝˧	元素名	k	ɐ̝	˧							
鎘	镉	l̃i̯e̞˧		l̃	i̯e̞	˧							
䥶	䥶	l̃i̯e̞˧		l̃	i̯e̞	˧							
礫	砾	l̃i̯e̞˧		l̃	i̯e̞	˧							
瓅	瓅	l̃i̯e̞˧		l̃	i̯e̞	˧							
秝	秝	l̃i̯e̞˧		l̃	i̯e̞	˧							
櫪	枥	l̃i̯e̞˧		l̃	i̯e̞	˧							
䍽	䍽	l̃i̯e̞˧		l̃	i̯e̞	˧							
櫟	栎	l̃i̯e̞˧		l̃	i̯e̞	˧							
藶	苈	l̃i̯e̞˧		l̃	i̯e̞	˧							
糲	粝	l̃i̯e̞˧	糲米飯	l̃	i̯e̞	˧							
瀝	沥	l̃i̯e̞˧		l̃	i̯e̞	˧							
磿	磿	l̃i̯e̞˧		l̃	i̯e̞	˧							
鬲	鬲	l̃i̯e̞˧		l̃	i̯e̞	˧							
㽁	㽁	l̃i̯e̞˧		l̃	i̯e̞	˧							
蒚	蒚	l̃i̯e̞˧		l̃	i̯e̞	˧							
皪	皪	l̃i̯e̞˧		l̃	i̯e̞	˧							
䍥	䍥	l̃i̯e̞˧		l̃	i̯e̞	˧							
躒	跞	l̃i̯e̞˧		l̃	i̯e̞	˧							
䟏	䟏	l̃i̯e̞˧		l̃	i̯e̞	˧							
厤	厤	l̃i̯e̞˧		l̃	i̯e̞	˧							
攊	攊	l̃i̯e̞˧		l̃	i̯e̞	˧							
䮥	䮥	l̃i̯e̞˧		l̃	i̯e̞	˧							
䤙	䤙	l̃i̯e̞˧		l̃	i̯e̞	˧							
㔏	㔏	l̃i̯e̞˧		l̃	i̯e̞	˧							
蝷	蝷	l̃i̯e̞˧		l̃	i̯e̞	˧							
翮	翮	l̃i̯e̞˧		l̃	i̯e̞	˧							
歷	历	l̃i̯e̞˧		l̃	i̯e̞	˧							
曆	历	l̃i̯e̞˧		l̃	i̯e̞	˧							
勣	勣	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
樍	樍	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
𪄸	𪄸	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
績	绩	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
𢿣	𢿣	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
䍊	䍊	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
燩	燩	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
喫	喫	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
喫	喫	t͡ɕʰi˧˥	白讀，如：～飯	t͡ɕʰ	i	˧˥							
墄	墄	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
戚	戚	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
慽	慽	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
鏚	鏚	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
鼜	鼜	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
慼	慼	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
𠴫	𠴫	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
䚐	䚐	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
寂	寂	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
赥	赥	ɕi̯e̞˧		ɕ	i̯e̞	˧							
䦧	䦧	ɕi̯e̞˧		ɕ	i̯e̞	˧							
䈪	䈪	ɕi̯e̞˧		ɕ	i̯e̞	˧							
㤸	㤸	ɕi̯e̞˧		ɕ	i̯e̞	˧							
㦦	㦦	ɕi̯e̞˧		ɕ	i̯e̞	˧							
㭊	㭊	ɕi̯e̞˧		ɕ	i̯e̞	˧							
裼	裼	ɕi̯e̞˧		ɕ	i̯e̞	˧							
晳	晳	ɕi̯e̞˧		ɕ	i̯e̞	˧							
緆	緆	ɕi̯e̞˧		ɕ	i̯e̞	˧							
蜥	蜥	ɕi̯e̞˧		ɕ	i̯e̞	˧							
菥	菥	ɕi̯e̞˧		ɕ	i̯e̞	˧							
淅	淅	ɕi̯e̞˧		ɕ	i̯e̞	˧							
惁	惁	ɕi̯e̞˧		ɕ	i̯e̞	˧							
㱤	㱤	ɕi̯e̞˧		ɕ	i̯e̞	˧							
錫	锡	ɕi̯e̞˧		ɕ	i̯e̞	˧							
析	析	ɕi̯e̞˧		ɕ	i̯e̞	˧							
覡	觋	ɕi̯e̞˧		ɕ	i̯e̞	˧							
薂	薂	ɕi̯e̞˧		ɕ	i̯e̞	˧							
鸄	鸄	ɕi̯e̞˧		ɕ	i̯e̞	˧							
獥	獥	ɕi̯e̞˧		ɕ	i̯e̞	˧							
椺	椺	ɕi̯e̞˧		ɕ	i̯e̞	˧							
䚫	䚫	ɕi̯e̞˧		ɕ	i̯e̞	˧							
墼	墼	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
轚	轚	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
獥	獥	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
敫	敫	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
鸄	鸄	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
擊	击	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
激	激	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
𣤩	𣤩	t͡sʰe̞˧		t͡sʰ	e̞	˧							
𥛚	𥛚	t͡sʰe̞˧		t͡sʰ	e̞	˧							
璧	璧	pi̯e̞˧		p	i̯e̞	˧							
鐴	鐴	pi̯e̞˧		p	i̯e̞	˧							
躄	躄	pi̯e̞˧		p	i̯e̞	˧							
襞	襞	pi̯e̞˧		p	i̯e̞	˧							
擗	擗	pi̯e̞˧		p	i̯e̞	˧							
椑	椑	pi̯e̞˧	親身棺	p	i̯e̞	˧							
躃	躃	pi̯e̞˧		p	i̯e̞	˧							
闢	闢	pi̯e̞˧		p	i̯e̞	˧							
㱸	㱸	pi̯e̞˧		p	i̯e̞	˧							
僻	僻	pʰi̯e̞˧		pʰ	i̯e̞	˧							
闢	辟	pʰi̯e̞˧		pʰ	i̯e̞	˧							
癖	癖	pʰi̯e̞˧		pʰ	i̯e̞	˧							
廦	廦	pʰi̯e̞˧		pʰ	i̯e̞	˧							
闃	闃	t͡ɕʰi̯ɔ˧		t͡ɕʰ	i̯ɔ	˧							
䠐	䠐	t͡ɕʰi̯ɔ˧		t͡ɕʰ	i̯ɔ	˧							
郹	郹	t͡ɕi̯ɔ˧		t͡ɕ	i̯ɔ	˧							
狊	狊	t͡ɕi̯ɔ˧		t͡ɕ	i̯ɔ	˧							
鶪	鶪	t͡ɕi̯ɔ˧		t͡ɕ	i̯ɔ	˧							
湨	湨	t͡ɕi̯ɔ˧		t͡ɕ	i̯ɔ	˧							
鼳	鼳	t͡ɕi̯ɔ˧		t͡ɕ	i̯ɔ	˧							
犑	犑	t͡ɕi̯ɔ˧		t͡ɕ	i̯ɔ	˧							
砉	砉	ɕi̯ɔ˧		ɕ	i̯ɔ	˧							
瞁	瞁	ɕi̯ɔ˧		ɕ	i̯ɔ	˧							
焱	焱	ɕi̯ɔ˧		ɕ	i̯ɔ	˧							
