□	dʑiɔŋ	221	～□fəŋ55：抹布	
□	dʑiɪŋ	221	～□□gəŋ21ʑia13：伸手掌比輸贏	
□	dʑiɪŋ	221	庹	羣
羣	dʑyə̃	221	羣	
丞	dʑiɪŋ	221		
仇	dʑiɯ	221		
傳	dʑyə̃	221	～達	
儲	dʑyɤ	221		
勤	dʑiɪŋ	221		
匙	dʑie	221		
呈	dʑiɪŋ	221		
喬	dʑiɐɯ	221		
囚	dʑiɯ	221		
場	dʑiaŋ	221		
塵	dʑiɪŋ	221		
常	dʑiaŋ	221		
干	dʑiẽ	221	～隆	
廚	dʑyɤ	221		
強	dʑiaŋ	221	～盗	
拳	dʑyə̃	221		
捶	dʑy	221	打	
擎	dʑiɪŋ	221		
擒	dʑiɪŋ	221		
朝	dʑiɐɯ	221	～代	
椽	dʑyə̃	221		
槌	dʑy	221		
橋	dʑiɐɯ	221		
橙	dʑiɪŋ	221		
權	dʑyə̃	221		
求	dʑiɯ	221		
沉	dʑiɪŋ	221		
泅	dʑiɯ	221		
渠	dʑy	221	～道	
潛	dʑiẽ	221		
潮	dʑiɐɯ	221		
澄	dʑiɪŋ	221	～清	
球	dʑiɯ	221		
琴	dʑiɪŋ	221		
瓊	dʑiɔŋ	221		
瘸	dʑiɑ	221	～手：殘廢的胳膊	
瞿	dʑyɤ	221		
禽	dʑiɪŋ	221		
秦	dʑiɪŋ	221		
程	dʑiɪŋ	221	～度	
稠	dʑiɯ	221		
窮	dʑiɔŋ	221		
籌	dʑiɯ	221		
綢	dʑiɯ	221		
繩	dʑiɪŋ	221		
纏	dʑiẽ	221		
羣	dʑyɪŋ	221		
芹	dʑiɪŋ	221		
茄	dʑiɑ	221		
蕎	dʑiɐɯ	221		
薺	dʑie	221	荸～，～菜	
蛤	dʑiɑ	221		
蟲	dʑiɔŋ	221		
衢	dʑyɤ	221		
裙	dʑyɪŋ	221		
褚	dʑy	221		
酬	dʑiɯ	221		
重	dʑiɔŋ	221	～復	
鉗	dʑiẽ	221		
錘	dʑy	221		
錢	dʑiẽ	221		
長	dʑiaŋ	221	～命	
除	dʑyɤ	221		
陳	dʑiɪŋ	221	～列	
陳	dʑyə̃	221	～谷	
鯨	dʑiɪŋ	221		
□	ʑiɔŋ	221	～魚：石蛙	
□	ʑyɪŋ	221	花蕾	
乘	ʑiɪŋ	221		
人	ʑyɪŋ	221	～民	
佘	ʑiɑ	221		
償	ʑiaŋ	221		
全	ʑyə̃	221		
前	ʑiẽ	221	～頭	
前	ʑyɤ	221	～年，～日	
叢	ʑiɔŋ	221		
唇	ʑiɪŋ	221		
唇	ʑyɪŋ	221		
嘗	ʑiaŋ	221		
城	ʑiɪŋ	221		
塍	ʑiɪŋ	221		
如	ʑy	221		
崇	ʑiɔŋ	221		
巡	ʑyɪŋ	221		
床	ʑiɔŋ	221		
徐	ʑyɤ	221		
從	ʑiɔŋ	221		
循	ʑyɪŋ	221		
情	ʑiɪŋ	221		
愁	ʑyɐɯ	221		
戎	ʑiɔŋ	221		
成	ʑiɪŋ	221		
承	ʑiɪŋ	221		
斜	ʑiɑ	221		
時	ʑiu	221	多～：長時間	
晨	ʑiɪŋ	221		
晴	ʑiɪŋ	221		
樵	ʑiɐɯ	221		
泉	ʑyə̃	221		
然	ʑyə̃	221		
熊	ʑiɔŋ	221		
牆	ʑiaŋ	221		
神	ʑiɪŋ	221		
祥	ʑiaŋ	221		
純	ʑyɪŋ	221		
絨	ʑiɔŋ	221		
纏	ʑyə̃	221		
臣	ʑiɪŋ	221		
船	ʑyə̃	221		
茸	ʑiɔŋ	221		
蛇	ʑiɑ	221		
蟾	ʑiẽ	221		
裳	ʑiaŋ	221		
詳	ʑiaŋ	221		
誠	ʑiɪŋ	221		
辰	ʑiɪŋ	221		
遂	ʑy	221		
邪	ʑiɑ	221		
醇	ʑyɪŋ	221		
隨	ʑy	221		
雄	ʑiɔŋ	221		
齊	ʑie	221		
□	mei	221	～日年：往年	
眠	məŋ	221	～□zə̃221：床	
亡	mɔŋ	221		
名	miɪŋ	221		
妄	mɔŋ	221		
媒	mei	221		
媚	mi	221		
彌	mi	221		
忘	miɪŋ	221		
忘	mɔŋ	221		
忙	mɔŋ	221		
描	miɐɯ	221		
摩	mu	221		
摹	mu	221		
文	məŋ	221		
明	maŋ	221	～年，～日	
明	miɪŋ	221	清～	
梅	mei	221		
棉	miẽ	221		
楣	mi	221		
模	mu	221		
毛	mɐɯ	221		
民	miɪŋ	221		
無	muɤ	221		
煤	mei	221		
盟	miɪŋ	221		
盲	miaŋ	221		
盲	mɔŋ	221		
眉	mi	221		
眠	miẽ	221		
瞞	mə̃	221		
矛	mɐɯ	221		
磨	mu	221	～刀	
糜	mi	221		
紋	məŋ	221		
綿	miẽ	221		
縻	mi	221		
芒	mɔŋ	221	～種	
芒	məŋ	221	麥～	
苗	miɐɯ	221		
茅	mɐɯ	221		
茫	mɔŋ	221		
萌	məŋ	221		
虻	miaŋ	221		
蚊	miɪŋ	221		
蟆	mu	221		
蟆	mɑ	221		
蠻	maŋ	221		
謀	mɤɯ	221		
謎	mi	221		
貓	miɐɯ	221	～兒	
貓	mɐɯ	221	大～：老虎	
貿	mɤɯ	221		
迷	mi	221		
銘	miɪŋ	221		
門	məŋ	221		
饃	mu	221		
饅	mə̃	221		
魔	mu	221		
鰻	mə̃	221		
鳴	miɪŋ	221		
麻	mu	221	苧～	
麻	mɑ	221	～煩	
黴	mei	221		
捼	nu	221	揉，搓	
□	nə̃	221	～午：中午	
南	nə̃	221		
囊	nɔŋ	221		
奴	nu	221		
瓤	nɔŋ	221		
男	nə̃	221		
能	nə̃	221		
農	nəŋ	221		
難	naŋ	221	困～	
□	ȵiɐɯ	221	擰	
人	ȵiɪŋ	221	做～家：節儉	
仁	ȵiɪŋ	221		
仍	ȵiɪŋ	221		
倪	ȵi	221		
儒	ȵyɤ	221		
元	ȵyə̃	221		
兒	ȵie	221		
凝	ȵi	221		
原	ȵyə̃	221		
吟	ȵiɪŋ	221		
嚴	ȵiẽ	221		
堯	ȵiɐɯ	221		
如	ȵyɤ	221		
娘	ȵiaŋ	221	母親	
宜	ȵi	221		
寧	ȵiɪŋ	221		
尼	ȵi	221		
年	ȵiẽ	221		
愚	ȵyɤ	221		
撓	ȵiɐɯ	221		
泥	ȵiɑ	221		
源	ȵyə̃	221		
濃	ȵiɔŋ	221		
牛	ȵiɯ	221		
疑	ȵi	221		
研	ȵiẽ	221	～粉	
芫	ȵyə̃	221		
虞	ȵyɤ	221		
言	ȵiẽ	221		
誼	ȵi	221		
迎	ȵiɪŋ	221		
銀	ȵiɪŋ	221		
阮	ȵyə̃	221		
饒	ȵiɐɯ	221		
俄	ŋu	221		
吳	ŋuɤ	221		
呆	ŋei	221	笨	
巖	ŋaŋ	221		
昂	ŋɔŋ	221		
梧	ŋuɤ	221		
熬	ŋɐɯ	221		
牙	ŋɑ	221		
芽	ŋɑ	221		
蛾	ŋu	221		
蜈	ŋɤ	221		
衙	ŋɑ	221		
銜	ŋaŋ	221		
霞	ŋɑ	221		
顔	ŋaŋ	221		
魚	ŋɤ	221		
鵝	ŋu	221		
鼇	ŋɐɯ	221		
□	lei	221	～桶：打稻谷的木桶	
□	liɐɯ	221	～够：够	
了	liɐɯ	221		
伶	liɪŋ	221		
來	lei	221		
侖	ləŋ	221		
倫	ləŋ	221		
僚	liɐɯ	221		
劉	liɯ	221		
勞	lɐɯ	221		
另	liɪŋ	221		
吝	liɪŋ	221		
嚨	ləŋ	221		
壟	ləŋ	221		
寮	liɐɯ	221		
廉	liẽ	221		
廊	lɔŋ	221		
廬	luɤ	221		
撩	liɐɯ	221		
攔	laŋ	221		
林	liɪŋ	221		
梁	liaŋ	221		
梨	li	221		
楞	liɪŋ	221		
榴	liɯ	221		
樓	lu	221		
欄	laŋ	221		
流	liɯ	221		
涼	liaŋ	221		
淋	liɪŋ	221		
淩	liɪŋ	221		
淪	ləŋ	221		
澇	lɐɯ	221		
燎	liɐɯ	221		
爐	luɤ	221		
牢	lɐɯ	221		
犁	lie	221		
狼	lɔŋ	221		
琉	liɯ	221		
留	liɯ	221		
痢	li	221	瘌～	
療	liɐɯ	221		
盧	lu	221		
硫	liɯ	221		
磷	liɪŋ	221		
礱	ləŋ	221		
簾	liẽ	221		
籃	laŋ	221		
籠	ləŋ	221		
籬	li	221		
籮	la	221		
粱	liaŋ	221		
糧	liaŋ	221		
羅	lu	221		
翎	liɪŋ	221		
聊	liɐɯ	221		
聯	liẽ	221		
聾	ləŋ	221		
腡	lu	221		
臨	liɪŋ	221		
良	liaŋ	221		
菱	liɪŋ	221		
蓮	liẽ	221		
薐	lə̃	221		
藍	laŋ	221		
蘆	lu	221		
蘭	laŋ	221		
蘿	lu	221		
螺	lu	221		
輪	liɪŋ	221		
輪	ləŋ	221		
連	liẽ	221		
遼	liɐɯ	221		
郎	lɔŋ	221		
鄰	liɪŋ	221		
量	liaŋ	221	動詞	
鈴	liɪŋ	221		
鐮	liẽ	221		
鑼	lu	221		
陵	liɪŋ	221		
隆	ləŋ	221		
離	li	221		
零	liɪŋ	221		
雷	lei	221		
靈	liɪŋ	221		
餾	liɯ	221		
騾	lu	221		
驢	lyɤ	221		
髎	liɐɯ	221	～子：陰莖	
鱗	liɪŋ	221		
鸕	luɤ	221		
鸞	lyə̃	221		
黎	li	221		
龍	liɔŋ	221		
□	uaŋ	221	□ʑiɪʔ23～：如果	
□	yə̃	221	～主：妻子	
□	ɑ	221	～數：規矩	
何	u	221		
侯	u	221		
俞	yɤ	221		
兮	ie	221		
函	ə̃	221		
刑	iɪŋ	221		
劃	uɑ	221	～算：打算；～船	
勻	yɪŋ	221		
危	uei	221		
含	ə̃	221		
和	uɤ	221	打麻將用語	
和	u	221	～平	
員	yə̃	221		
喉	u	221		
回	uei	221		
圍	uei	221	包～	
圍	y	221	～巾	
園	yə̃	221	公～	
圓	yə̃	221		
型	iɪŋ	221		
壕	ɐɯ	221		
壺	uɤ	221		
夷	i	221		
奚	ie	221		
姚	iɐɯ	221		
嫌	aŋ	221		
嫌	iẽ	221		
孩	a	221		
完	yə̃	221		
宏	əŋ	221		
容	iɔŋ	221		
寅	iɪŋ	221		
寒	uə̃	221		
尤	iɯ	221		
延	iẽ	221		
弘	əŋ	221		
弦	iẽ	221		
形	iɪŋ	221		
恒	ə̃	221		
懷	ua	221		
懸	yə̃	221		
揚	iaŋ	221		
援	yə̃	221		
搖	iɐɯ	221		
於	yɤ	221		
杭	ɔŋ	221		
桅	y	221		
楊	iaŋ	221		
榮	iɔŋ	221		
槐	ua	221		
橫	uaŋ	221		
橫	yaŋ	221		
毫	ɐɯ	221		
沂	i	221		
河	u	221		
油	iɯ	221		
沿	iẽ	221		
泓	əŋ	221		
洋	iaŋ	221		
洪	əŋ	221		
涎	iẽ	221		
淫	iɪŋ	221		
淮	ua	221		
渾	uə̃	221		
湖	uɤ	221		
滎	iɪŋ	221		
漁	y	221		
炎	iẽ	221		
烊	iaŋ	221		
營	iɪŋ	221		
爲	uei	221	～人民	
爲	uei	221	作～	
爺	iu	221	父親	
爺	iɑ	221	老～	
狐	uɤ	221		
猶	iɯ	221		
玄	yə̃	221		
王	iɔŋ	221		
瑩	iɪŋ	221		
環	uaŋ	221		
瓠	uɤ	221		
由	iɯ	221		
瘍	iaŋ	221		
皇	ɔŋ	221		
盈	iɪŋ	221		
禾	u	221		
移	ie	221		
窰	iɐɯ	221		
筵	iẽ	221		
簧	ɔŋ	221		
簷	iẽ	221		
糊	uɤ	221	～塗	
紅	əŋ	221		
緣	yə̃	221		
羊	iaŋ	221		
耶	iɑ	221		
肄	i	221		
肴	iɐɯ	221		
胡	uɤ	221		
航	ɔŋ	221		
荷	u	221	～花	
荷	u	221	薄～	
華	uɑ	221	中～	
蓉	iɔŋ	221		
虹	əŋ	221		
蛘	iaŋ	221		
蝗	uaŋ	221		
蝴	uɤ	221		
融	iɔŋ	221		
螢	iɪŋ	221		
行	aŋ	221	～動	
行	ɔŋ	221	銀～	
袁	yə̃	221		
謡	iɐɯ	221		
豪	ɐɯ	221		
賢	iẽ	221		
贏	iɪŋ	221		
轅	yə̃	221		
遊	iɯ	221		
違	uei	221		
遺	i	221		
還	aŋ	221	副詞	
還	uaŋ	221	動詞	
郵	iɯ	221		
鏵	uɑ	221		
閑	aŋ	221		
閻	iẽ	221		
陽	iaŋ	221		
隍	ɔŋ	221		
雄	iɔŋ	221		
雲	yɪŋ	221		
鞋	a	221		
飴	i	221		
余	yɤ	221		
餛	uə̃	221		
魂	uə̃	221		
鴻	əŋ	221		
鹹	aŋ	221		
鹽	iẽ	221	名詞	
黃	ɔŋ	221		
□	bei	212	裏子	
□	bəŋ	212	沸出	
□	bəŋ	212	棵	
伏	buɤ	212	孵	
佩	bei	212		
便	biẽ	212	方～	
倍	bei	212		
備	bi	212		
埠	buɤ	212		
幣	bi	212		
敗	ba	212		
敝	bi	212		
斃	bi	212		
步	buɤ	212		
汴	biẽ	212		
焙	bei	212		
病	biɪŋ	212		
稗	bɑ	212		
笨	bəŋ	212		
篦	bi	212		
耙	bɑ	212		
背	bei	212	～書	
蓖	bi	212		
辦	baŋ	212		
避	bi	212		
鳳	bəŋ	212	～□tɕhiẽ33花：鳳仙花	
□	duɤ	212	毒害	
𣹂	dəŋ	212	～雨：下雨	
□	dəŋ	212	把濕柴放在灶膛裏烤干	
□	də̃	212	壇子	
代	dei	212		
佃	diẽ	212		
但	daŋ	212		
兌	dei	212		
地	di	212		
墊	diẽ	212		
大	du	212	～小	
大	dɑ	212	～學	
奠	diẽ	212		
宕	dɔŋ	212		
定	diɪŋ	212		
導	dɐɯ	212		
度	duɤ	212		
度	du	212		
彈	daŋ	212	子～	
掉	diɐɯ	212		
杜	duɤ	212		
椴	də̃	212		
段	dəŋ	212		
段	də̃	212		
殿	diẽ	212		
洞	dəŋ	212		
渡	duɤ	212		
盜	dɐɯ	212		
盾	də̃	212		
稻	dɐɯ	212		
第	die	212		
緞	də̃	212		
蕩	dɔŋ	212	閑逛	
蕩	dɔŋ	212	～秋千	
蛋	daŋ	212		
袋	dei	212		
調	diɐɯ	212	聲～	
豆	du	212		
貸	dei	212		
踱	duɤ	212		
逗	du	212		
遁	də̃	212		
遞	die	212		
鈍	də̃	212		
鍍	duɤ	212		
鍛	də̃	212		
隊	dei	212		
隸	di	212		
電	diẽ	212		
□	guaŋ	212	骹腕～：脚膝	
□	guaŋ	212	扔	
□	gɐɯ	212	折	
□	gɔŋ	212	架置	
□	gəŋ	212	□dʑiɪŋ21～□ɕia13：伸手掌比輸贏	
共	gəŋ	212		
及	gei	212	來得～	
含	gəŋ	212		
愧	guei	212		
戇	gɔŋ	212	傲	
汗	guə̃	212		
潰	guei	212		
糊	guɤ	212	面～：糨糊	
繪	guei	212		
隑	gei	212	倚靠	
份	vəŋ	212		
俸	vəŋ	212		
奉	vəŋ	212		
扶	vuɤ	212		
縫	vəŋ	212	名詞	
腐	vuɤ	212		
負	vuɤ	212		
輔	vuɤ	212		
附	vuɤ	212		
飯	vaŋ	212		
鳳	vəŋ	212	～凰	
踭	dzaŋ	212	蹦跳	
忌	dzɿ	212		
技	dzɿ	212		
棧	dzaŋ	212		
治	dzɿ	212		
痔	dzɿ	212		
稚	dzɿ	212		
站	dzaŋ	212	車～	
□	za	212	一～雨：一陣雨	
□	zəŋ	212	將要睡著	
事	zuɤ	212		
助	zuɤ	212		
垂	zei	212		
墜	zei	212		
字	zɿɤ	212		
寨	za	212		
寺	zɿɤ	212		
座	zu	212		
牸	zɿɤ	212		
睡	zei	212		
示	zɿ	212		
臓	zɔŋ	212		
自	zɿɤ	212	～鳴鐘	
自	zɿ	212	親～	
藏	zɔŋ	212	西～，寶～	
視	zɿ	212		
訟	zəŋ	212		
誓	zɿ	212		
誦	zəŋ	212		
贈	zə̃	212		
逝	zɿ	212		
鋭	zei	212		
隋	zei	212		
隧	zei	212		
頌	zəŋ	212		
飼	zɿɤ	212	～料	
飼	zɿ	212	喂	
鶿	zɿɤ	212		
□	dʑiẽ	212	欺負	
□	dʑie	212	一～桌：一張桌子	
□	dʑiu	212	拔	
仲	dʑiɔŋ	212		
倦	dʑyə̃	212		
健	dʑiẽ	212		
傳	dʑyə̃	212	水滸～	
共	dʑiɔŋ	212		
具	dʑy	212		
召	dʑiɐɯ	212		
售	dʑiɯ	212		
宙	dʑiɯ	212		
就	dʑiɯ	212		
懼	dʑy	212		
拒	dʑy	212		
撞	dʑiɔŋ	212		
柩	dʑiɯ	212		
樹	dʑiɯ	212		
櫃	dʑy	212		
程	dʑiɪŋ	212	姓	
競	dʑiɪŋ	212		
箸	dʑie	212		
篆	dʑyə̃	212		
舊	dʑiɯ	212		
袖	dʑiɯ	212		
轎	dʑiɐɯ	212		
郡	dʑyɪŋ	212		
鄭	dʑiɪŋ	212		
鍵	dʑiẽ	212		
陣	dʑyɪŋ	212		
陳	dʑiɪŋ	212	姓	
韶	dʑiɐɯ	212		
□	ʑiaŋ	212	□pʰɔŋ52～：炮仗	
□	ʑie	212	一～雨：一陣雨	
赚	ʑyə̃	212	騙	
□	ʑyɪŋ	212	捻兒	
侍	ʑiu	212		
剩	ʑiɪŋ	212		
匠	ʑiaŋ	212		
壽	ʑiɯ	212		
射	ʑiɑ	212		
尚	ʑiaŋ	212		
就	ʑiɯ	212		
旋	ʑyə̃	212	頭旋；轉，擰	
淨	ʑiɪŋ	212		
狀	ʑiɔŋ	212		
瑞	ʑy	212		
盛	ʑiɪŋ	212	茂～	
穗	ʑy	212		
羨	ʑiẽ	212		
誓	ʑie	212		
謝	ʑiɑ	212		
豉	ʑie	212		
賤	ʑiẽ	212		
踐	ʑiẽ	212		
鏇	ʑyə̃	212		
順	ʑyɪŋ	212		
麝	ʑiɑ	212		
謎	miɪŋ	212	謎	
□	məŋ	212	～米：粳米	
冒	mɐɯ	212		
務	muɤ	212		
募	muɤ	212		
味	mi	212		
命	miɪŋ	212		
問	məŋ	212		
墓	muɤ	212		
夢	məŋ	212		
妙	miɐɯ	212		
妹	mei	212		
婺	muɤ	212		
寐	mei	212		
巫	muɤ	212		
帽	mɐɯ	212		
幔	maŋ	212		
廟	miɐɯ	212		
悶	məŋ	212		
慢	maŋ	212		
昧	mei	212		
暝	miaŋ	212	夜	
暮	muɤ	212		
望	mɔŋ	212		
未	mi	212		
枚	mei	212		
漫	maŋ	212		
燜	məŋ	212		
磨	mu	212	石～	
秒	miɐɯ	212		
罵	mɑ	212		
茂	məŋ	212		
萬	maŋ	212		
蔓	maŋ	212		
謬	miɐɯ	212		
貌	mɐɯ	212		
賣	ma	212		
邁	ma	212		
霧	muɤ	212		
面	miẽ	212	臉	
面	miẽ	212		
□	nɐɯ	212	摇晃，晃動	
□	nə̃	212	～農：食物易使肚子脹飽	
儀	n	212		
內	nei	212		
努	nu	212		
奈	na	212		
嫩	nə̃	212		
怒	nu	212		
毅	n	212		
糯	nu	212		
耐	na	212		
膿	nəŋ	212		
難	naŋ	212	災～	
鬧	nɐɯ	212		
韌	ȵiu	212	韌	
□	ȵyə̃	212	受潮變軟	
二	ȵi	212		
儀	ȵi	212		
壤	ȵiaŋ	212		
娛	ȵyɤ	212		
娛	ȵy	212		
寓	ȵyɤ	212		
尿	ȵiɐɯ	212	～素	
廿	ȵiẽ	212		
念	ȵiẽ	212		
毅	ȵi	212		
硬	ȵiaŋ	212		
禦	ȵyɤ	212		
紉	ȵiɪŋ	212		
繞	ȵiɐɯ	212		
義	ȵi	212		
膩	ȵi	212		
藝	ȵi	212		
認	ȵiɪŋ	212		
讓	ȵiɔŋ	212		
貳	ȵi	212		
遇	ȵyɤ	212		
釀	ȵiaŋ	212		
韌	ȵiɪŋ	212		
驗	ȵiẽ	212		
□	ŋɑ	212	凹陷	
□	ŋɑ	212	硌	
傲	ŋɐɯ	212		
悟	ŋu	212		
樂	ŋɐɯ	212	要	
礙	ŋei	212		
臥	ŋu	212		
艾	ŋa	212		
餓	ŋei	212		
□	la	212	～□lɔŋ13：圍嘴	
□	la	212	弗～好：不大好	
□	lei	212	來回滚動	
□	liaŋ	212	～～□i55：知了	
□	lu	212	尖～：地名	
□	lɔŋ	212	～萁：蕨	
□	lə̃	212	一種秤	
亂	lyə̃	212		
亮	liaŋ	212		
令	liɪŋ	212		
例	lie	212		
兩	liaŋ	212	斤～	
利	li	212		
勵	lie	212		
厲	lie	212		
寥	liɐɯ	212		
廖	liɐɯ	212		
弄	ləŋ	212		
慮	lyɤ	212		
懶	la	212		
斂	liẽ	212		
料	liɐɯ	212		
晾	lɔŋ	212		
朗	lɔŋ	212		
楝	liẽ	212		
浪	lɔŋ	212		
溜	liɯ	212	滑倒	
漏	lu	212		
濾	lyɤ	212		
瀾	la	212		
煉	liẽ	212		
爛	laŋ	212		
璃	li	212		
痢	li	212	～疾	
練	liẽ	212		
膿	ləŋ	212		
荔	lie	212		
莉	li	212		
諒	liaŋ	212		
論	lyə̃	212	理～	
論	lyə̃	212	～語	
賴	la	212		
路	luɤ	212		
輛	liaŋ	212		
量	liaŋ	212	質～	
鏈	liẽ	212		
露	luɤ	212		
類	lei	212		
鷺	luɤ	212		
麗	li	212	～水	
二	ɤɯ	212		
互	uɤ	212		
位	uei	212		
佑	iɯ	212		
佑	y	212		
候	u	212		
傭	iɔŋ	212		
匯	uei	212		
右	iɯ	212		
喻	yɤ	212		
壞	ua	212		
夏	ɑ	212	春～	
夏	ɑ	212	姓	
外	ua	212		
夜	iɑ	212		
宦	uaŋ	212		
害	ei	212		
岸	uə̃	212		
巷	ɔŋ	212		
庸	iɔŋ	212		
廈	ɑ	212	～門	
廈	ɑ	212	大～	
恨	əŋ	212		
患	uaŋ	212		
惠	uei	212		
慧	uei	212		
換	uaŋ	212		
效	ɐɯ	212		
旺	ɔŋ	212		
易	ie	212	容～	
暈	yɪŋ	212		
會	uei	212	開～	
校	ɐɯ	212	～長	
械	a	212		
榆	yɤ	212		
樣	iaŋ	212		
混	uə̃	212		
漾	iaŋ	212		
潤	yɪŋ	212		
焊	uə̃	212		
焰	iẽ	212		
玩	uaŋ	212		
現	iẽ	212		
用	iɔŋ	212		
畫	uɑ	212		
異	ie	212		
眩	yə̃	212		
笐	ɔŋ	212	竹～：曬衣服用的竹竿	
籲	yɤ	212		
縣	yə̃	212		
翰	uə̃	212		
耀	iɐɯ	212		
而	ɤɯ	212		
胃	uei	212		
艷	iẽ	212		
芋	yɤ	212		
莠	iɯ	212		
華	uɑ	212	金～；姓	
號	ɐɯ	212		
蝟	uei	212		
衛	uei	212		
裕	yɤ	212		
話	u	212		
誘	iɯ	212		
諺	iẽ	212		
謂	uei	212		
護	uɤ	212		
譽	yɤ	212		
豫	yɤ	212		
賀	u	212		
運	yɪŋ	212		
釉	iɯ	212		
鉛	iẽ	212	～筆	
閏	yɪŋ	212		
降	ɔŋ	212	投～	
院	yə̃	212		
韻	yɪŋ	212		
預	yɤ	212	干～	
魏	uei	212		
鷂	iɐɯ	212		
鹽	iẽ	212	腌	
□	biaŋ	13	聾耳～：聾子	
伴	bə̃	13		
叛	bə̃	13		
吠	bi	13		
婢	bi	13		
抱	buɤ	13		
拌	bə̃	13		
暴	bɐɯ	13		
棒	bɔŋ	13		
爆	bɐɯ	13		
簿	buɤ	13		
絆	bə̃	13		
罷	bɑ	13		
蘋	biɪŋ	13		
蚌	biaŋ	13		
被	bi	13		
辨	biẽ	13		
辮	biẽ	13		
辯	biẽ	13		
迸	bɔŋ	13		
部	bu	13		
鐾	bie	13		
鮑	bɐɯ	13	姓	
□	dei	13	火～：著火	
□	diẽ	13	□ie33～：蜥蜴	
□	dɔŋ	13	這裏	
動	dəŋ	13		
填	diẽ	13	～土	
弟	die	13		
待	dei	13		
怠	dei	13		
惰	du	13		
斷	dəŋ	13	～了	
斷	də̃	13	～了	
桶	dəŋ	13		
殆	dei	13		
淡	daŋ	13		
簟	diẽ	13		
肚	duɤ	13	～臍：臍帶	
蕩	dɔŋ	13	涮洗	
道	dɐɯ	13		
鄧	də̃	13		
錠	diɪŋ	13		
□	guaŋ	13	跌	
□	guaŋ	13	提梁	
□	gəŋ	13	～子：烏桕	
厚	gu	13	～薄	
徛	gei	13	站立	
懈	ga	13		
近	gə̃	13		
侮	vuɤ	13		
奮	vəŋ	13		
婦	vuɤ	13		
憤	vəŋ	13		
戊	vu	13		
父	vuɤ	13		
犯	vaŋ	13		
範	vaŋ	13		
在	dzei	13		
暫	dzaŋ	13		
站	dzaŋ	13	立	
賺	dzaŋ	13		
驟	dzɤɯ	13		
□	zɿ	13	鼻頭～：鼻涕	
似	zɿ	13		
在	zei	13		
坐	zu	13		
士	zuɤ	13	棋子名	
巳	zɿɤ	13		
市	zɿɤ	13	城～	
是	zɿ	13		
皂	zɐɯ	13		
祀	zɿɤ	13		
罪	zei	13		
造	zɐɯ	13		
鏨	zə̃	13		
□	dʑiẽ	13	懶	
□	dʑiɐɯ	13	撬	
□	dʑiɔŋ	13	苦～樹：楝樹	
□	dʑyə̃	13	門～：門檻	
丈	dʑiaŋ	13		
上	dʑiaŋ	13	名詞	
上	dʑiaŋ	13	動詞	
件	dʑiẽ	13		
住	dʑyɤ	13		
俱	dʑy	13		
僅	dʑiɪŋ	13		
儉	dʑiẽ	13		
兆	dʑiɐɯ	13		
咎	dʑiɯ	13		
妗	dʑyə̃	13		
巨	dʑyɤ	13		
拄	dʑyɤ	13		
杖	dʑiaŋ	13		
柱	dʑyɤ	13		
紂	dʑiɯ	13		
紹	dʑiɐɯ	13		
肘	dʑiɯ	13		
臼	dʑiɯ	13		
舅	dʑiɯ	13		
苧	dʑie	13		
謹	dʑiɪŋ	13		
豎	dʑyɤ	13	～心旁	
趙	dʑiɐɯ	13		
距	dʑyɤ	13		
跪	dʑy	13		
近	dʑiɪŋ	13		
邵	dʑiɐɯ	13		
重	dʑiɔŋ	13	輕～	
□	ʑiɑ	13	□□dʑiɪŋ21gəŋ21～：伸手掌比輸贏	
上	ʑiaŋ	13	～海	
像	ʑiaŋ	13		
受	ʑiɯ	13		
善	ʑyə̃	13		
單	ʑiẽ	13	姓	
士	ʑiu	13	道～	
市	ʑiu	13	利～	
序	ʑyɤ	13		
授	ʑiɯ	13		
柿	ʑiu	13		
橡	ʑiaŋ	13		
殊	ʑyɤ	13		
氏	ʑie	13		
汝	ʑy	13		
甚	ʑiɪŋ	13		
癢	ʑiɔŋ	13		
盡	ʑiɪŋ	13		
社	ʑiɑ	13		
禪	ʑiẽ	13		
緒	ʑyɤ	13		
署	ʑyɤ	13		
聚	ʑyɤ	13		
腎	ʑiɪŋ	13		
膳	ʑyə̃	13		
葚	ʑiɪŋ	13		
蕈	ʑiɪŋ	13		
蟬	ʑiẽ	13		
豎	ʑyɤ	13	陡	
象	ʑiaŋ	13		
靖	ʑiɪŋ	13		
靜	ʑiɪŋ	13		
鱔	ʑiẽ	13		
免	miẽ	13		
勉	miẽ	13		
卯	mɐɯ	13		
娩	miẽ	13		
孟	miaŋ	13		
尾	mi	13		
憫	miɪŋ	13		
懵	məŋ	13		
抿	miɪŋ	13		
敏	miɪŋ	13		
晚	maŋ	13		
某	mɤɯ	13		
武	muɤ	13		
母	mu	13	～親	
母	məŋ	13	丈～	
每	mei	13		
渺	miɐɯ	13		
滿	mə̃	13		
澠	miẽ	13		
牡	məŋ	13		
猛	miaŋ	13		
畝	məŋ	13		
皿	miɪŋ	13		
碼	mɑ	13		
米	mie	13	糯～	
米	mi	13	一～	
網	mɔŋ	13		
緬	miẽ	13		
美	mei	13		
舞	muɤ	13		
莽	mɔŋ	13		
蒙	məŋ	13	～古	
藐	mɐɯ	13		
蟒	mɔŋ	13		
買	ma	13		
閩	miɪŋ	13		
靡	mi	13		
馬	mɑ	13		
鵡	muɤ	13		
